source	edge_type	destination
close match	narrow_mappings	RXNORM:has_quantified_form
close match	narrow_mappings	UMLS:SY
close match	is_a	related to at concept level
exact match	in_subset	translator_minimal
exact match	exact_mappings	skos:exactMatch
exact match	exact_mappings	WIKIDATA:Q39893449
exact match	exact_mappings	WIKIDATA:P2888
exact match	is_a	close match
broad match	in_subset	translator_minimal
broad match	exact_mappings	skos:broadMatch
broad match	exact_mappings	WIKIDATA:Q39894595
broad match	is_a	related to at concept level
narrow match	in_subset	translator_minimal
narrow match	exact_mappings	skos:narrowMatch
narrow match	exact_mappings	WIKIDATA:Q39893967
narrow match	is_a	related to at concept level
narrow match	inverse	broad match
member of	in_subset	translator_minimal
member of	close_mappings	skos:member
member of	exact_mappings	RO:0002350
member of	is_a	related to at concept level
member of	inverse	has member
has member	in_subset	translator_minimal
has member	exact_mappings	RO:0002351
has member	exact_mappings	skos:member
has member	is_a	related to at concept level
opposite of	exact_mappings	RO:0002604
opposite of	is_a	related to at instance level
associated with likelihood of	is_a	associated with
likelihood associated with	is_a	associated with
likelihood associated with	inverse	associated with likelihood of
associated with increased likelihood of	is_a	associated with likelihood of
increased likelihood associated with	is_a	likelihood associated with
increased likelihood associated with	inverse	associated with increased likelihood of
associated with decreased likelihood of	is_a	associated with likelihood of
decreased likelihood associated with	is_a	likelihood associated with
decreased likelihood associated with	inverse	associated with decreased likelihood of
target for	is_a	related to at instance level
has target	is_a	related to at instance level
has target	inverse	target for
active in	exact_mappings	RO:0002432
active in	is_a	related to at instance level
has active component	is_a	related to at instance level
has active component	inverse	active in
acts upstream of	exact_mappings	RO:0002263
acts upstream of	is_a	related to at instance level
has upstream actor	is_a	related to at instance level
has upstream actor	inverse	acts upstream of
acts upstream of positive effect	exact_mappings	RO:0004034
acts upstream of positive effect	is_a	acts upstream of
has positive upstream actor	is_a	has upstream actor
has positive upstream actor	inverse	acts upstream of positive effect
acts upstream of negative effect	exact_mappings	RO:0004035
acts upstream of negative effect	is_a	acts upstream of
has negative upstream actor	is_a	has upstream actor
has negative upstream actor	inverse	acts upstream of negative effect
acts upstream of or within	exact_mappings	RO:0002264
acts upstream of or within	is_a	acts upstream of
has upstream or within actor	is_a	has upstream actor
has upstream or within actor	inverse	acts upstream of or within
acts upstream of or within positive effect	exact_mappings	RO:0004032
acts upstream of or within positive effect	is_a	acts upstream of or within
has positive upstream or within actor	is_a	has upstream or within actor
has positive upstream or within actor	inverse	acts upstream of or within positive effect
acts upstream of or within negative effect	exact_mappings	RO:0004033
acts upstream of or within negative effect	is_a	acts upstream of or within
has negative upstream or within actor	is_a	has upstream or within actor
has negative upstream or within actor	inverse	acts upstream of or within negative effect
mentions	exact_mappings	IAO:0000142
mentions	narrow_mappings	SIO:000628
mentions	is_a	related to at instance level
mentioned by	is_a	related to at instance level
mentioned by	inverse	mentions
contributor	exact_mappings	dct:contributor
contributor	is_a	related to at instance level
has contributor	is_a	related to at instance level
has contributor	inverse	contributor
provider	is_a	contributor
has provider	is_a	has contributor
has provider	inverse	provider
publisher	exact_mappings	dct:publisher
publisher	exact_mappings	WIKIDATA_PROPERTY:P123
publisher	is_a	contributor
has publisher	is_a	has contributor
has publisher	inverse	publisher
editor	exact_mappings	WIKIDATA_PROPERTY:P98
editor	is_a	contributor
has editor	is_a	has contributor
has editor	inverse	editor
author	exact_mappings	dct:creator
author	exact_mappings	WIKIDATA_PROPERTY:P50
author	is_a	contributor
has author	is_a	has contributor
has author	inverse	author
was assayed against	is_a	related to at instance level
assesses	is_a	related to at instance level
is assessed by	is_a	related to at instance level
is assessed by	inverse	assesses
interacts with	in_subset	translator_minimal
interacts with	exact_mappings	SEMMEDDB:INTERACTS_WITH
interacts with	is_a	related to at instance level
physically interacts with	in_subset	translator_minimal
physically interacts with	close_mappings	CHEMBL.MECHANISM:binding_agent
physically interacts with	close_mappings	CHEMBL.MECHANISM:chelating_agent
physically interacts with	close_mappings	CHEMBL.MECHANISM:cross-linking_agent
physically interacts with	close_mappings	CHEMBL.MECHANISM:oxidative_enzyme
physically interacts with	close_mappings	CHEMBL.MECHANISM:sequestering_agent
physically interacts with	close_mappings	CHEMBL.MECHANISM:substrate
physically interacts with	close_mappings	DRUGBANK:target
physically interacts with	narrow_mappings	DRUGBANK:drug-interaction
physically interacts with	narrow_mappings	FMA:adheres_to
physically interacts with	narrow_mappings	NCIT:A7
physically interacts with	narrow_mappings	PR:non-covalently_bound_to
physically interacts with	is_a	interacts with
physically interacts with	broad_mappings	WIKIDATA_PROPERTY:P129
physically interacts with	mixins	interacts with
directly physically interacts with	exact_mappings	RO:0002436
directly physically interacts with	narrow_mappings	PHAROS:drug_targets
directly physically interacts with	narrow_mappings	DRUGBANK:chelator
directly physically interacts with	narrow_mappings	CTD:affects_binding
directly physically interacts with	narrow_mappings	DGIdb:cofactor
directly physically interacts with	is_a	physically interacts with
directly physically interacts with	broad_mappings	SIO:000203
directly physically interacts with	broad_mappings	RO:0002578
binds	close_mappings	DGIdb:binder
binds	is_a	directly physically interacts with
indirectly physically interacts with	is_a	physically interacts with
genetically interacts with	in_subset	translator_minimal
genetically interacts with	exact_mappings	RO:0002435
genetically interacts with	is_a	interacts with
gene_fusion_with	in_subset	translator_minimal
gene_fusion_with	is_a	genetically interacts with
genetic_neighborhood_of	in_subset	translator_minimal
genetic_neighborhood_of	is_a	genetically interacts with
affects	in_subset	translator_minimal
affects	exact_mappings	SEMMEDDB:AFFECTS
affects	exact_mappings	DGIdb:affects
affects	narrow_mappings	CTD:prediction_hypothesis
affects	narrow_mappings	GOREL:0001006
affects	narrow_mappings	CTD:inferred
affects	narrow_mappings	UPHENO:0000001
affects	narrow_mappings	RO:0002263
affects	narrow_mappings	RO:0002264
affects	narrow_mappings	NCIT:R158
affects	narrow_mappings	NCIT:R160
affects	narrow_mappings	NCIT:R30
affects	narrow_mappings	NCIT:R150
affects	narrow_mappings	NCIT:R72
affects	narrow_mappings	NCIT:R146
affects	narrow_mappings	NCIT:R124
affects	narrow_mappings	NCIT:R173
affects	narrow_mappings	NCIT:R100
affects	narrow_mappings	NCIT:R102
affects	narrow_mappings	NCIT:R101
affects	narrow_mappings	NCIT:R113
affects	narrow_mappings	NCIT:R23
affects	narrow_mappings	NCIT:R25
affects	narrow_mappings	NCIT:gene_mapped_to_disease
affects	narrow_mappings	NCIT:R133
affects	narrow_mappings	RO:0002343
affects	narrow_mappings	RO:0002355
affects	narrow_mappings	RO:0002591
affects	narrow_mappings	RO:0002592
affects	narrow_mappings	RO:0012003
affects	narrow_mappings	SNOMED:has_pathological_process
affects	narrow_mappings	UBERGRAPH:is_increase_of
affects	narrow_mappings	UBERGRAPH:is_decrease_of
affects	is_a	related to at instance level
affects	related_mappings	DRUGBANK:pathway
affected by	is_a	related to at instance level
affected by	inverse	affects
associated with sensitivity to	narrow_mappings	SNOMEDCT:418038007
associated with sensitivity to	is_a	associated with
associated with sensitivity to	broad_mappings	PATO:0000085
sensitivity associated with	is_a	associated with
sensitivity associated with	inverse	associated with sensitivity to
associated with resistance to	is_a	associated with
resistance associated with	is_a	associated with
resistance associated with	inverse	associated with resistance to
diagnoses	close_mappings	NCIT:C15220
diagnoses	close_mappings	SIO:001331
diagnoses	exact_mappings	DrugCentral:5271
diagnoses	exact_mappings	SEMMEDDB:DIAGNOSES
diagnoses	is_a	related to at instance level
is diagnosed by	is_a	related to at instance level
is diagnosed by	inverse	diagnoses
increases amount or activity of	is_a	related to at instance level
amount or activity increased by	is_a	related to at instance level
amount or activity increased by	inverse	increases amount or activity of
decreases amount or activity of	is_a	related to at instance level
amount or activity decreased by	is_a	related to at instance level
amount or activity decreased by	inverse	decreases amount or activity of
chemical role mixin	exact_mappings	CHEBI:51086
biological role mixin	narrow_mappings	CHEBI:24432
affects response to	in_subset	translator_minimal
affects response to	exact_mappings	CTD:affects_response_to
affects response to	is_a	affects
affects response to	inverse	response affected by
response affected by	in_subset	translator_minimal
response affected by	is_a	affected by
increases response to	in_subset	translator_minimal
increases response to	exact_mappings	CTD:increases_response_to
increases response to	is_a	affects response to
response increased by	in_subset	translator_minimal
response increased by	is_a	response affected by
response increased by	inverse	increases response to
decreases response to	in_subset	translator_minimal
decreases response to	exact_mappings	CTD:decreases_response_to
decreases response to	narrow_mappings	CTD:decreases_response_to_substance
decreases response to	is_a	affects response to
response decreased by	in_subset	translator_minimal
response decreased by	is_a	response affected by
response decreased by	inverse	decreases response to
regulates	exact_mappings	RO:0002448
regulates	is_a	affects
regulates	broad_mappings	WIKIDATA_PROPERTY:P128
regulates	broad_mappings	CHEMBL.MECHANISM:modulator
regulates	broad_mappings	RO:0002295
regulates	broad_mappings	RO:0002332
regulates	broad_mappings	RO:0002448
regulates	mixins	interacts with
regulated by	is_a	affected by
regulated by	inverse	regulates
disease causes disruption of	in_subset	translator_minimal
disrupts	in_subset	translator_minimal
disease causes disruption of	exact_mappings	SEMMEDDB:DISRUPTS
disrupts	exact_mappings	SEMMEDDB:DISRUPTS
disease causes disruption of	exact_mappings	CHEMBL.MECHANISM:disrupting_agent
disrupts	exact_mappings	CHEMBL.MECHANISM:disrupting_agent
disease causes disruption of	narrow_mappings	RO:0004024
disrupts	narrow_mappings	RO:0004024
disease causes disruption of	narrow_mappings	RO:0004025
disrupts	narrow_mappings	RO:0004025
disease causes disruption of	is_a	affects
disrupts	is_a	affects
disrupted by	is_a	affected by
disrupted by	inverse	disrupts
gene product of	in_subset	translator_minimal
gene product of	exact_mappings	RO:0002204
gene product of	is_a	related to at instance level
gene product of	inverse	has gene product
has gene product	in_subset	translator_minimal
has gene product	close_mappings	PR:has_gene_template
has gene product	exact_mappings	RO:0002205
has gene product	exact_mappings	WIKIDATA_PROPERTY:P688
has gene product	exact_mappings	NCIT:gene_encodes_gene_product
has gene product	narrow_mappings	NCIT:R178
has gene product	is_a	related to at instance level
has gene product	inverse	gene product of
transcribed to	exact_mappings	RO:0002511
transcribed to	exact_mappings	SIO:010080
transcribed to	is_a	related to at instance level
transcribed to	inverse	transcribed from
transcribed from	exact_mappings	RO:0002510
transcribed from	exact_mappings	SIO:010081
transcribed from	is_a	related to at instance level
transcribed from	inverse	transcribed to
translates to	close_mappings	RO:0002513
translates to	close_mappings	SIO:010082
translates to	is_a	related to at instance level
translates to	inverse	translation of
translation of	close_mappings	RO:0002512
translation of	close_mappings	SIO:010083
translation of	is_a	related to at instance level
translation of	inverse	translates to
in homology relationship with	in_subset	translator_minimal
homologous to	in_subset	translator_minimal
in homology relationship with	exact_mappings	RO:HOM0000001
homologous to	exact_mappings	RO:HOM0000001
in homology relationship with	exact_mappings	SIO:010302
homologous to	exact_mappings	SIO:010302
in homology relationship with	narrow_mappings	UBERON_CORE:sexually_homologous_to
homologous to	narrow_mappings	UBERON_CORE:sexually_homologous_to
in homology relationship with	is_a	similar to
homologous to	is_a	similar to
paralogous to	in_subset	translator_minimal
paralogous to	exact_mappings	RO:HOM0000011
paralogous to	is_a	homologous to
orthologous to	in_subset	translator_minimal
orthologous to	exact_mappings	RO:HOM0000017
orthologous to	exact_mappings	WIKIDATA_PROPERTY:P684
orthologous to	is_a	homologous to
xenologous to	in_subset	translator_minimal
xenologous to	exact_mappings	RO:HOM0000018
xenologous to	is_a	homologous to
coexists with	in_subset	translator_minimal
coexists with	narrow_mappings	BSPO:0000096
coexists with	narrow_mappings	BSPO:0000097
coexists with	narrow_mappings	BSPO:0000098
coexists with	narrow_mappings	BSPO:0000099
coexists with	narrow_mappings	BSPO:0000100
coexists with	narrow_mappings	BSPO:0000102
coexists with	narrow_mappings	BSPO:0000104
coexists with	narrow_mappings	BSPO:0000110
coexists with	narrow_mappings	BSPO:0000113
coexists with	narrow_mappings	BSPO:0015001
coexists with	narrow_mappings	BSPO:0015002
coexists with	narrow_mappings	BSPO:0015003
coexists with	narrow_mappings	BSPO:0015005
coexists with	narrow_mappings	BSPO:0015006
coexists with	narrow_mappings	BSPO:0015007
coexists with	narrow_mappings	BSPO:0015008
coexists with	narrow_mappings	BSPO:0015009
coexists with	narrow_mappings	BSPO:0015012
coexists with	narrow_mappings	BSPO:0015014
coexists with	narrow_mappings	BSPO:parallel_to
coexists with	narrow_mappings	UBERON_CORE:anastomoses_with
coexists with	narrow_mappings	UBERON_CORE:anteriorly_connected_to
coexists with	narrow_mappings	UBERON_CORE:posteriorly_connected_to
coexists with	narrow_mappings	UBERON_CORE:channel_for
coexists with	narrow_mappings	UBERON_CORE:channels_from
coexists with	narrow_mappings	UBERON_CORE:channels_into
coexists with	narrow_mappings	UBERON_CORE:conduit_for
coexists with	narrow_mappings	UBERON_CORE:distally_connected_to
